CHAT: Mar 30 20:36:20 {name  = "Struger", ucid = "ee180fcf62694aee2422d4c2541f901b", ip = "83.11.187.100:60595", id = 3} said "it kicked me off wtf" to all
TEAM HIT: Mar 31 20:35:02 {players = {1 = {name  = "Moustafa", ucid = "9c255980a3833a0fee634d3a8c9fe4ea", ip = "37.231.244.132:12698", id = 9}1 = {name = EL with F/A-18C Lot 20
TEAM KILL: Mar 31 20:35:18 {players = {1 = {name  = "Moustafa", ucid = "9c255980a3833a0fee634d3a8c9fe4ea", ip = "nil", id = 9}1 = {name = Pilot #498 with F/A-18C Lot 20
CHAT: Mar 31 20:35:27 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "i can speak english but gramar is a diferent thing for my" to all
TEAM KILL: Mar 31 20:35:33 {players = {1 = {name  = "EL", ucid = "8fc452671f121bd0657f6f63fa78a97d", ip = "nil", id = 26}1 = {name = Moustafa with kamikaze
CHAT: Mar 31 20:35:36 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Ahh." to all
CHAT: Mar 31 20:35:39 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Ok." to all
CHAT: Mar 31 20:36:00 {name  = "Greyhound 1-1 | Apollo", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:63112", id = 19} said "Nightman and galaxar, you guys need an escort soon?" to all
CHAT: Mar 31 20:36:08 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "No." to all
CHAT: Mar 31 20:36:17 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "I don't." to all
CHAT: Mar 31 20:36:19 {name  = "Greyhound 1-1 | Apollo", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:63112", id = 19} said "alright" to all
CHAT: Mar 31 20:36:22 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Thanks." to all
CHAT: Mar 31 20:36:25 {name  = "Greyhound 1-1 | Apollo", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:63112", id = 19} said "np" to all
CHAT: Mar 31 20:37:45 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "krymks looking thicc" to all
CHAT: Mar 31 20:38:35 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "where you at night man?" to all
CHAT: Mar 31 20:38:42 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Senaki." to all
TEAM HIT: Mar 31 20:40:49 {players = {1 = {name  = "Frenchboy", ucid = "5e174189f7857085f8cb85e23c42af16", ip = "93.19.230.47:61024", id = 14}1 = {name = Swissboy with F/A-18C Lot 20
TEAM HIT: Mar 31 20:40:49 {players = {1 = {name  = "Swissboy", ucid = "a5e7cec6434a8d8f47b249e60bcb139a", ip = "92.106.6.237:1505", id = 31}1 = {name = Frenchboy with kamikaze
TEAM KILL: Mar 31 20:40:50 {players = {1 = {name  = "Swissboy", ucid = "a5e7cec6434a8d8f47b249e60bcb139a", ip = "nil", id = 31}1 = {name = Frenchboy with kamikaze
TEAM HIT: Mar 31 20:40:50 {players = {1 = {name  = "Frenchboy", ucid = "5e174189f7857085f8cb85e23c42af16", ip = "93.19.230.47:61024", id = 14}1 = {name = Swissboy with F/A-18C Lot 20
CHAT: Mar 31 20:40:51 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "that was quick" to all
CHAT: Mar 31 20:41:11 {name  = "Swissboy", ucid = "a5e7cec6434a8d8f47b249e60bcb139a", ip = "92.106.6.237:1505", id = 31} said "facepalm" to all
CHAT: Mar 31 20:41:13 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Not enouf
h" to all
CHAT: Mar 31 20:41:18 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Watch this." to all
CHAT: Mar 31 20:41:32 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "Nighman do be teaching thoo" to all
TEAM KILL: Mar 31 20:42:25 {players = {1 = {name  = "Frenchboy", ucid = "5e174189f7857085f8cb85e23c42af16", ip = "nil", id = 14}1 = {name = Swissboy with F/A-18C Lot 20
CHAT: Mar 31 20:43:57 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Saw that?!" to all
CHAT: Mar 31 20:44:33 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "?" to all
CHAT: Mar 31 20:46:33 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:50441", id = 16} said "sea eagles away" to all
CHAT: Mar 31 20:46:38 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "nightman come krymks" to all
CHAT: Mar 31 20:47:04 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Nah. I'm gona finish Senaki." to all
CHAT: Mar 31 20:47:11 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "k bro" to all
CHAT: Mar 31 20:47:14 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "nice playing whit you" to all
CHAT: Mar 31 20:47:17 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Then I'm going to diner." to all
CHAT: Mar 31 20:47:26 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "you rleft." to all
CHAT: Mar 31 20:47:33 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "dafuq is a rieft bro?" to all
CHAT: Mar 31 20:47:43 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Left" to all
CHAT: Mar 31 20:47:47 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "You left." to all
CHAT: Mar 31 20:47:59 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "nah i will play for 1h maybe" to all
CHAT: Mar 31 20:48:10 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Emergency landing in Krymsk" to all
CHAT: Mar 31 20:48:13 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "I'm fucked" to all
CHAT: Mar 31 20:48:34 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "leaking fuel" to all
CHAT: Mar 31 20:48:36 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Both engines rekt" to all
CHAT: Mar 31 20:48:51 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "Emergency landing in the main street lmao" to all
CHAT: Mar 31 20:51:38 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Senaki is open for business." to all
CHAT: Mar 31 20:51:51 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "good work" to all
CHAT: Mar 31 20:52:02 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Phew" to all
CHAT: Mar 31 20:53:42 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "What do you mean Phew?!" to all
CHAT: Mar 31 20:54:00 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "dead and burning" to all
CHAT: Mar 31 20:54:04 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "Can someone take care of the convoy?" to all
CHAT: Mar 31 20:54:16 {name  = "Greyhound 1-1 | Apollo", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:63112", id = 19} said "Unable" to all
CHAT: Mar 31 20:54:16 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "My wife is waiting for diner." to all
CHAT: Mar 31 20:54:22 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Dead and burning indeed" to all
CHAT: Mar 31 20:54:29 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Priorities first :D" to all
CHAT: Mar 31 20:54:34 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "DCS then wife :D" to all
CHAT: Mar 31 20:54:47 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "nightman is nightchad" to all
CHAT: Mar 31 20:54:48 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "lmao" to all
CHAT: Mar 31 20:54:48 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:50441", id = 16} said "thank god im devorsed and happier" to all
CHAT: Mar 31 20:54:50 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:24931", id = 33} said "i would say the priority is the dinner" to all
CHAT: Mar 31 20:54:52 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:24931", id = 33} said "but ok" to all
CHAT: Mar 31 20:55:01 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:24931", id = 33} said "cause food is good" to all
CHAT: Mar 31 20:57:23 {name  = "Durin", ucid = "7b4c1b71c433eb99dded6aa92438dd97", ip = "46.114.138.210:44566", id = 25} said "will you blow Lazic or burn down? either way, don't damage my beautiful paint ;D" to all
CHAT: Mar 31 20:58:02 {name  = "yugo 45", ucid = "a20696697af664423b39b6d66f9e3b57", ip = "174.119.144.167:59848", id = 5} said "that is 
 fancy paint" to all
CHAT: Mar 31 20:59:00 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Repaired and ready" to all
CHAT: Mar 31 20:59:05 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Reporting on duty :D" to all
CHAT: Mar 31 21:00:15 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "yugo45 would you go?" to all
CHAT: Mar 31 21:00:21 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Come on! Clear the runway" to all
CHAT: Mar 31 21:00:58 {name  = "yugo 45", ucid = "a20696697af664423b39b6d66f9e3b57", ip = "174.119.144.167:59848", id = 5} said "my bad" to all
CHAT: Mar 31 21:01:02 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Tnx" to all
CHAT: Mar 31 21:01:22 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "TheRevenger, go" to all
CHAT: Mar 31 21:01:26 {name  = "TheRevenger", ucid = "35c6691dc24c48e9a28ca4037f09473d", ip = "176.52.182.17:49928", id = 22} said "ok thx" to all
CHAT: Mar 31 21:01:43 {name  = "TheRevenger", ucid = "35c6691dc24c48e9a28ca4037f09473d", ip = "176.52.182.17:49928", id = 22} said "eolling" to all
CHAT: Mar 31 21:04:52 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Hi Durim. I appreciate a good company :D" to all
CHAT: Mar 31 21:05:18 {name  = "Durin", ucid = "7b4c1b71c433eb99dded6aa92438dd97", ip = "46.114.138.210:44566", id = 25} said "my EO cant find you for some reason :D" to all
CHAT: Mar 31 21:05:23 {name  = "Durin", ucid = "7b4c1b71c433eb99dded6aa92438dd97", ip = "46.114.138.210:44566", id = 25} said "wanted to check speed^^" to all
CHAT: Mar 31 21:06:18 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "kranodar boys" to all
CHAT: Mar 31 21:06:48 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Going to SEAD" to all
CHAT: Mar 31 21:06:53 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "BUK is nasty" to all
CHAT: Mar 31 21:07:01 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "k" to all
CHAT: Mar 31 21:07:44 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Boys, there's still Tor" to all
CHAT: Mar 31 21:07:53 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Told you" to all
CHAT: Mar 31 21:09:44 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Fucking Buk. I thought he was empty" to all
CHAT: Mar 31 21:09:53 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "He's going to pay" to all
CHAT: Mar 31 21:10:19 {name  = "Durin", ucid = "7b4c1b71c433eb99dded6aa92438dd97", ip = "46.114.138.210:44566", id = 25} said "no rwr in that plane right?" to all
CHAT: Mar 31 21:10:24 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "I do have" to all
CHAT: Mar 31 21:10:29 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "But I was way to close" to all
CHAT: Mar 31 21:10:45 {name  = "Durin", ucid = "7b4c1b71c433eb99dded6aa92438dd97", ip = "46.114.138.210:44566", id = 25} said "ah ok, mine went off but i though lets follow this guy and see what happens ;D" to all
CHAT: Mar 31 21:10:49 {name  = "Durin", ucid = "7b4c1b71c433eb99dded6aa92438dd97", ip = "46.114.138.210:44566", id = 25} said "got me 2" to all
CHAT: Mar 31 21:11:38 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "you two are like tom and jerry" to all
CHAT: Mar 31 21:11:39 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "lmao" to all
CHAT: Mar 31 21:12:46 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "aigh boys" to all
CHAT: Mar 31 21:12:52 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "lets take krasnodar" to all
CHAT: Mar 31 21:13:16 {name  = "yugo 45", ucid = "a20696697af664423b39b6d66f9e3b57", ip = "174.119.144.167:59848", id = 5} said "whoever put those gbus on krasno you hit the runway" to all
CHAT: Mar 31 21:14:42 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "good job krasnodar" to all
CHAT: Mar 31 21:15:08 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "maykop time guys" to all
CHAT: Mar 31 21:15:43 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Yep. Going to sead" to all
CHAT: Mar 31 21:16:02 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "i have some KH 29" to all
CHAT: Mar 31 21:16:19 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "HARMs here" to all
CHAT: Mar 31 21:16:23 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "ye" to all
CHAT: Mar 31 21:16:30 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Harm sucks tho :D" to all
CHAT: Mar 31 21:16:33 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:50441", id = 16} said "ALARM HERE" to all
CHAT: Mar 31 21:16:44 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:50441", id = 16} said "MORE ACCURATE" to all
CHAT: Mar 31 21:16:44 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "Wut" to all
CHAT: Mar 31 21:17:09 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:50441", id = 16} said "ALARM ANTI RADIATION MISSILES" to all
CHAT: Mar 31 21:17:21 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "What's the russian name?" to all
CHAT: Mar 31 21:17:36 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:50441", id = 16} said "BRITISH INGENUITY" to all
CHAT: Mar 31 21:17:49 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "bri ish" to all
CHAT: Mar 31 21:19:44 {name  = "Westwood", ucid = "94bd6232163ba0ab7186bf10f133636f", ip = "93.141.38.112:64089", id = 36} said "Soch misile def down" to all
CHAT: Mar 31 21:19:49 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "great work" to all
CHAT: Mar 31 21:20:09 {name  = "Westwood", ucid = "94bd6232163ba0ab7186bf10f133636f", ip = "93.141.38.112:64089", id = 36} said "1st time i didnt got killed :D" to all
CHAT: Mar 31 21:20:11 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "enemy planes coming from south" to all
CHAT: Mar 31 21:20:13 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "watch out guys on maykop" to all
TEAM HIT: Mar 31 21:22:27 {players = {1 = {name  = "Savoy 5", ucid = "34b7463da96d75772b5949c22bb499b5", ip = "109.246.45.251:52636", id = 7}1 = {name = NORTH_CVN_2 with F/A-18C Lot 20
CHAT: Mar 31 21:22:37 {name  = "Lazic", ucid = "92f91c33dc7e7d93972af7e59a17b015", ip = "31.223.128.167:2827", id = 8} said "This system of tables for F-16 is bloody stupid" to all
CHAT: Mar 31 21:22:51 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "bloody mate" to all
CHAT: Mar 31 21:23:15 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:24931", id = 33} said "You you can remove sams that are not usefull in your table right ?" to all
CHAT: Mar 31 21:23:25 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:62148", id = 4} said "i will attack the aa" to all
CHAT: Mar 31 21:23:26 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:24931", id = 33} said "or juste launch in pos ruk" to all
TEAM HIT: Mar 31 21:36:31 {players = {1 = {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:24931", id = 33}1 = {name = BLUE ADM with kamikaze
TEAM HIT: Mar 31 21:37:58 {players = {1 = {name  = "L 7 M", ucid = "18065d1707d87fa2ea5369db098ef378", ip = "213.139.53.211:39001", id = 35}1 = {name = Ace Combat with R-73 (AA-11 Archer)
TEAM KILL: Mar 31 21:38:41 {players = {1 = {name  = "L 7 M", ucid = "18065d1707d87fa2ea5369db098ef378", ip = "nil", id = 35}1 = {name = Ace Combat with R-73 (AA-11 Archer)
CHAT: Mar 31 22:04:14 {name  = "EL", ucid = "8fc452671f121bd0657f6f63fa78a97d", ip = "184.103.21.126:51289", id = 26} said "that mig 25 or 31 is so beautiful" to all
TEAM HIT: Mar 31 22:16:43 {players = {1 = {name  = "TheRevenger", ucid = "35c6691dc24c48e9a28ca4037f09473d", ip = "176.52.182.17:50762", id = 7}1 = {name = Wounded Pilot #3421 with kamikaze
TEAM KILL: Mar 31 22:16:44 {players = {1 = {name  = "TheRevenger", ucid = "35c6691dc24c48e9a28ca4037f09473d", ip = "nil", id = 7}1 = {name = Wounded Pilot #3421 with kamikaze
CHAT: Mar 31 22:31:51 {name  = "Westwood", ucid = "94bd6232163ba0ab7186bf10f133636f", ip = "93.141.38.112:64089", id = 36} said "gg all" to all
CHAT: Mar 31 22:43:48 {name  = "[237th] Lolmentry | 355", ucid = "27113f86c28c6e93742f7819e251e47a", ip = "77.138.181.7:52515", id = 5} said "Burgels wanna join us on Discord?" to all
CHAT: Mar 31 22:44:09 {name  = "[237th] Lolmentry | 355", ucid = "27113f86c28c6e93742f7819e251e47a", ip = "77.138.181.7:52515", id = 5} said "Got another guy here with me" to all
CHAT: Mar 31 22:47:36 {name  = "Buergels", ucid = "30dfebf95266e6db8d054012a6367500", ip = "77.179.135.189:53796", id = 10} said "just playing around, need to leave soon" to all
CHAT: Mar 31 23:05:45 {name  = "Mist 1-3 | Samuel", ucid = "5c511ce504dc59fbd24e0585ada88df0", ip = "2.80.207.124:54733", id = 15} said "run harrier run" to all
CHAT: Mar 31 23:06:05 {name  = "Westwood", ucid = "94bd6232163ba0ab7186bf10f133636f", ip = "93.141.38.112:64266", id = 2} said "i'm running i'm running :D" to all
CHAT: Mar 31 23:06:17 {name  = "Greyhound 1-1 | Apollo", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:63112", id = 19} said "I'm coming to help you" to all
