CHAT: Dec 05 16:25:51 {name  = "Horseman 1-2 | Maddog", ucid = "2fdb9ab14d803bedcd1bfc73460d7db5", ip = "47.199.181.92:52807", id = 14} said "hornet you can go" to all
CHAT: Dec 11 00:10:19 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Pay attention to the deck...." to all
CHAT: Dec 11 00:10:27 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "shit only 4tons fuelk.. ill neven make it back" to all
CHAT: Dec 11 00:11:17 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Liquid" to all
CHAT: Dec 11 00:11:20 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "go" to all
CHAT: Dec 11 00:11:24 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Why don't you join me for carrier ops" to all
CHAT: Dec 11 00:11:36 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "for carrier? with ?" to all
CHAT: Dec 11 00:11:51 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "F18" to all
CHAT: Dec 11 00:11:52 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "i dont fly carrier stuff except for helis SAR ;-)" to all
CHAT: Dec 11 00:11:57 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Be my wingman" to all
TEAM HIT: Dec 11 00:12:00 {players = {1 = {name  = "Raven5o", ucid = "ec17f7d6ee26ea0c61039a81c4559b58", ip = "79.222.151.153:53888", id = 17}1 = {name = SOUTH CVN with kamikaze
TEAM HIT: Dec 11 00:12:01 {players = {1 = {name  = "Raven5o", ucid = "ec17f7d6ee26ea0c61039a81c4559b58", ip = "79.222.151.153:53888", id = 17}1 = {name = SOUTH CVN with kamikaze
TEAM HIT: Dec 11 00:12:02 {players = {1 = {name  = "Raven5o", ucid = "ec17f7d6ee26ea0c61039a81c4559b58", ip = "79.222.151.153:53888", id = 17}1 = {name = SOUTH CVN with kamikaze
TEAM HIT: Dec 11 00:12:02 {players = {1 = {name  = "Raven5o", ucid = "ec17f7d6ee26ea0c61039a81c4559b58", ip = "79.222.151.153:53888", id = 17}1 = {name = SOUTH CVN with kamikaze
CHAT: Dec 11 00:12:02 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "smh hahah" to all
TEAM HIT: Dec 11 00:12:03 {players = {1 = {name  = "Raven5o", ucid = "ec17f7d6ee26ea0c61039a81c4559b58", ip = "79.222.151.153:53888", id = 17}1 = {name = SOUTH CVN with kamikaze
TEAM HIT: Dec 11 00:12:03 {players = {1 = {name  = "Raven5o", ucid = "ec17f7d6ee26ea0c61039a81c4559b58", ip = "79.222.151.153:53888", id = 17}1 = {name = SOUTH CVN with kamikaze
TEAM HIT: Dec 11 00:12:03 {players = {1 = {name  = "Raven5o", ucid = "ec17f7d6ee26ea0c61039a81c4559b58", ip = "79.222.151.153:53888", id = 17}1 = {name = SOUTH CVN with kamikaze
CHAT: Dec 11 00:12:07 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "oof" to all
CHAT: Dec 11 00:12:11 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "i dont do f18 bro" to all
CHAT: Dec 11 00:12:16 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "or have it" to all
CHAT: Dec 11 00:12:23 {name  = "MarbleSack", ucid = "a35f3c79eace94e20ff9102fd373eb64", ip = "97.104.62.13:57609", id = 11} said "Hi" to all
CHAT: Dec 11 00:12:23 {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:50798", id = 10} said "?" to all
CHAT: Dec 11 00:12:56 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "TU is about to run out of gas... happy to try a carrier landing ;-)" to all
CHAT: Dec 11 00:12:59 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "nice and light" to all
CHAT: Dec 11 00:13:01 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "hahaha" to all
CHAT: Dec 11 00:13:11 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "There's no way in hell" to all
CHAT: Dec 11 00:13:19 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "screw .. it CLEAR THE DECK BOYS" to all
CHAT: Dec 11 00:13:25 {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:50798", id = 10} said "are there any admins online rn?" to all
CHAT: Dec 11 00:13:39 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "I'm on Cat1" to all
CHAT: Dec 11 00:13:50 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "ill come down low" to all
CHAT: Dec 11 00:14:02 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "60 cliks out" to all
CHAT: Dec 11 00:14:37 {name  = "Falle \"PIF\"", ucid = "24b6cd174fb82474626f8cd856b25a3b", ip = "87.72.88.141:50865", id = 8} said "Good Jobs boys" to all
CHAT: Dec 11 00:15:31 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "visual carrier group" to all
CHAT: Dec 11 00:15:38 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "tally" to all
CHAT: Dec 11 00:16:30 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Watch out for No Fla[s" to all
CHAT: Dec 11 00:16:32 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Flaps" to all
CHAT: Dec 11 00:16:39 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Dude doesn't understand right of way" to all
CHAT: Dec 11 00:16:40 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "way to fasat for that" to all
CHAT: Dec 11 00:16:50 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "No the player lol" to all
CHAT: Dec 11 00:16:53 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "lol" to all
CHAT: Dec 11 00:17:02 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "see u" to all
CHAT: Dec 11 00:17:49 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Why is my mavrick screen not showing up" to all
CHAT: Dec 11 00:17:58 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "nvm" to all
CHAT: Dec 11 00:18:06 {name  = "Falle \"PIF\"", ucid = "24b6cd174fb82474626f8cd856b25a3b", ip = "87.72.88.141:50865", id = 8} said "Tornado! :-P" to all
CHAT: Dec 11 00:18:13 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "finals" to all
CHAT: Dec 11 00:19:09 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "This should be good haha" to all
TEAM HIT: Dec 11 00:21:51 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32}1 = {name = 10_WEST_CVN73 with kamikaze
TEAM HIT: Dec 11 00:21:52 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32}1 = {name = 10_WEST_CVN73 with kamikaze
TEAM HIT: Dec 11 00:21:53 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32}1 = {name = 10_WEST_CVN73 with kamikaze
TEAM HIT: Dec 11 00:21:53 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32}1 = {name = 10_WEST_CVN73 with kamikaze
TEAM HIT: Dec 11 00:21:54 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32}1 = {name = 10_WEST_CVN73 with kamikaze
TEAM HIT: Dec 11 00:21:54 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32}1 = {name = 10_WEST_CVN73 with kamikaze
TEAM HIT: Dec 11 00:21:55 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32}1 = {name = 10_WEST_CVN73 with kamikaze
TEAM HIT: Dec 11 00:21:55 {players = {1 = {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32}1 = {name = 10_WEST_CVN73 with kamikaze
CHAT: Dec 11 00:21:57 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "of" to all
CHAT: Dec 11 00:21:58 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "no" to all
CHAT: Dec 11 00:21:58 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "oof" to all
CHAT: Dec 11 00:22:08 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "noo way that was on the money" to all
CHAT: Dec 11 00:22:17 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "went straight through" to all
CHAT: Dec 11 00:22:30 {name  = "LiquidIce", ucid = "cbee92e628c9d9769d8ddcb384a7a813", ip = "94.193.242.178:64009", id = 32} said "brb.... piss and drink" to all
CHAT: Dec 11 00:22:58 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "lol ojk" to all
CHAT: Dec 11 00:24:29 {name  = "Falle \"PIF\"", ucid = "24b6cd174fb82474626f8cd856b25a3b", ip = "87.72.88.141:50865", id = 8} said "QRF" to all
CHAT: Dec 11 00:32:12 {name  = "Falle \"PIF\"", ucid = "24b6cd174fb82474626f8cd856b25a3b", ip = "87.72.88.141:50865", id = 8} said "help ! me" to all
TEAM HIT: Dec 11 00:43:50 {players = {1 = {name  = "Gooselwd", ucid = "0269a401ddb4d90a72c510163d536596", ip = "86.88.21.209:55096", id = 14}1 = {name = New Static Object #152 with F-16CM bl.50
TEAM HIT: Dec 11 00:43:50 {players = {1 = {name  = "Gooselwd", ucid = "0269a401ddb4d90a72c510163d536596", ip = "86.88.21.209:55096", id = 14}1 = {name = New Static Object #157 with F-16CM bl.50
TEAM KILL: Dec 11 00:44:19 {players = {1 = {name  = "Gooselwd", ucid = "0269a401ddb4d90a72c510163d536596", ip = "nil", id = 14}1 = {name = New Static Object #157 with F-16CM bl.50
CHAT: Dec 11 00:50:10 {name  = "Falle \"PIF\"", ucid = "24b6cd174fb82474626f8cd856b25a3b", ip = "87.72.88.141:50865", id = 8} said "good job" to all
CHAT: Dec 11 00:51:00 {name  = "MarbleSack", ucid = "a35f3c79eace94e20ff9102fd373eb64", ip = "97.104.62.13:57609", id = 11} said "Uhh" to all
CHAT: Dec 11 00:51:55 {name  = "MarbleSack", ucid = "a35f3c79eace94e20ff9102fd373eb64", ip = "97.104.62.13:57609", id = 11} said "everyone at makop beware im on a deadstick approach for rwy 22" to all
CHAT: Dec 11 00:52:25 {name  = "Falle \"PIF\"", ucid = "24b6cd174fb82474626f8cd856b25a3b", ip = "87.72.88.141:50865", id = 8} said "RTB" to all
CHAT: Dec 11 00:52:45 {name  = "Falle \"PIF\"", ucid = "24b6cd174fb82474626f8cd856b25a3b", ip = "87.72.88.141:50865", id = 8} said "RTB" to all
CHAT: Dec 11 01:02:09 {name  = "joe881", ucid = "e33d0daca4fde7acfbe1438791a0dc21", ip = "73.148.73.149:51080", id = 6} said "wtf f-16" to all
CHAT: Dec 11 01:02:35 {name  = "joe881", ucid = "e33d0daca4fde7acfbe1438791a0dc21", ip = "73.148.73.149:51080", id = 6} said "lol thats what you get for having no patience" to all
CHAT: Dec 11 01:02:38 {name  = "Falle \"PIF\"", ucid = "24b6cd174fb82474626f8cd856b25a3b", ip = "87.72.88.141:50865", id = 8} said "Inboud for LDG 04" to all
CHAT: Dec 11 01:04:31 {name  = "Gooselwd", ucid = "0269a401ddb4d90a72c510163d536596", ip = "86.88.21.209:55096", id = 14} said "yeah dude" to all
CHAT: Dec 11 01:04:56 {name  = "joe881", ucid = "e33d0daca4fde7acfbe1438791a0dc21", ip = "73.148.73.149:51080", id = 6} said "why is everyone crashing lol" to all
CHAT: Dec 11 01:05:24 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Why am I getting FCS failure when it hasn't" to all
CHAT: Dec 11 01:05:27 {name  = "joe881", ucid = "e33d0daca4fde7acfbe1438791a0dc21", ip = "73.148.73.149:51080", id = 6} said "ill wait for the two aircraft on final then ima take off at maykop on 22" to all
CHAT: Dec 11 01:05:31 {name  = "=BR= Dark", ucid = "7e5b70a74ffea21ecaf62e80a07602b3", ip = "179.35.109.170:50143", id = 7} said "XD" to all
CHAT: Dec 11 01:05:41 {name  = "joe881", ucid = "e33d0daca4fde7acfbe1438791a0dc21", ip = "73.148.73.149:51080", id = 6} said "omg another one" to all
CHAT: Dec 11 01:07:08 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "Anyone up for a deep strike mission with me? I'm looking at flying all the way to kobuleti" to all
CHAT: Dec 11 01:07:40 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "I'm trying to fix this FCS failure lol" to all
CHAT: Dec 11 01:08:20 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "Press the FCS reset button" to all
CHAT: Dec 11 01:08:45 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "Sometimes it'll say it failed after rearming if you don't press it after" to all
CHAT: Dec 11 01:08:54 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Yep" to all
CHAT: Dec 11 01:08:57 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Just did it" to all
CHAT: Dec 11 01:09:01 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "thanks :)" to all
CHAT: Dec 11 01:09:06 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "No problem lol" to all
CHAT: Dec 11 01:09:40 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "I'm getting a weird alarm in the cockpit though" to all
CHAT: Dec 11 01:09:45 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "No clue what it's for" to all
CHAT: Dec 11 01:10:01 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "Anything on your caution panel?" to all
CHAT: Dec 11 01:10:06 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "nope" to all
CHAT: Dec 11 01:10:13 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "That's odd" to all
CHAT: Dec 11 01:10:15 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "It's like a failure alarm" to all
CHAT: Dec 11 01:11:08 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Yeah it's super annoying" to all
CHAT: Dec 11 01:15:50 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "WHAT IS THIS ALARM" to all
CHAT: Dec 11 01:17:00 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "ah i did it" to all
CHAT: Dec 11 01:17:03 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Bloody RALT" to all
CHAT: Dec 11 01:18:04 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "That makes sense lol" to all
CHAT: Dec 11 01:19:33 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "Anyone willing to provide CAP near Kobuleti? If not, I'll hit a closer target" to all
CHAT: Dec 11 01:20:22 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "If I remeber where kobuletti is hahah" to all
CHAT: Dec 11 01:21:55 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "Southernmost airfield on the coast" to all
CHAT: Dec 11 01:22:29 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Yeah sure" to all
CHAT: Dec 11 01:23:03 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "There's a patriot site around there, so we'll have to be careful. I might be able to ingress low" to all
CHAT: Dec 11 01:23:08 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "and then take out the radar" to all
CHAT: Dec 11 01:23:42 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "lmfao nvm" to all
CHAT: Dec 11 01:23:48 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "SA-11 just yeeted me" to all
CHAT: Dec 11 01:23:54 {name  = "Preacher", ucid = "6874cb82fca6189847c7816feaa86f32", ip = "67.166.79.170:55977", id = 18} said "ooof" to all
CHAT: Dec 11 01:24:01 {name  = "joe881", ucid = "e33d0daca4fde7acfbe1438791a0dc21", ip = "73.148.73.149:51080", id = 6} said "ill do some cap if needed and sead" to all
CHAT: Dec 11 01:24:17 {name  = "EBOLA", ucid = "01f969101ee14fb79dd8ee25629457e1", ip = "73.46.217.1:63055", id = 11} said "give us your seed" to all
CHAT: Dec 11 01:24:17 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:50466", id = 23} said "Why don't we attack Guad" to all
TEAM HIT: Dec 11 01:24:17 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:18 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:18 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:19 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:20 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:21 {players = {1 = {name  = "SirFXalot", ucid = "bf269f0ffe102f26806d94241a0b50ee", ip = "69.121.45.146:53508", id = 10}1 = {name = Porg with F-16CM bl.50
TEAM HIT: Dec 11 01:24:21 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:21 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:22 {players = {1 = {name  = "SirFXalot", ucid = "bf269f0ffe102f26806d94241a0b50ee", ip = "69.121.45.146:53508", id = 10}1 = {name = Porg with F-16CM bl.50
TEAM HIT: Dec 11 01:24:22 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:22 {players = {1 = {name  = "SirFXalot", ucid = "bf269f0ffe102f26806d94241a0b50ee", ip = "69.121.45.146:53508", id = 10}1 = {name = Porg with F-16CM bl.50
TEAM HIT: Dec 11 01:24:22 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:23 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
TEAM HIT: Dec 11 01:24:23 {players = {1 = {name  = "Porg", ucid = "bd319970e1b418181aaa620e024d9fd8", ip = "24.117.189.117:51389", id = 9}1 = {name = SirFXalot with F-16CM bl.50
