CHAT: Jul 05 18:52:45 {name  = "Bouncer", ucid = "744fd6e07fef726ab97081def38534ae", ip = "94.195.35.143:54362", id = 3} said "we cant lauch because u cant land scary" to all
CHAT: Jul 12 08:05:34 {name  = "Polder 1-1 | Sandwich", ucid = "9bb6bb900f8495eb61e14b3168a960f9", ip = "84.26.249.85:52337", id = 3} said "Reinforcements have arrived :)" to all
CHAT: Jul 12 09:05:04 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "sandwich, suppp" to all
CHAT: Jul 12 09:08:14 {name  = "Polder 1-1 | Sandwich", ucid = "9bb6bb900f8495eb61e14b3168a960f9", ip = "84.26.249.85:52337", id = 3} said "hello" to all
CHAT: Jul 12 09:08:22 {name  = "Polder 1-1 | Sandwich", ucid = "9bb6bb900f8495eb61e14b3168a960f9", ip = "84.26.249.85:52337", id = 3} said "nothing much, just RTB to the carrier, wbu?" to all
CHAT: Jul 12 09:08:38 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "Just getting in some sorties before bed. You gonna be on SRS?" to all
CHAT: Jul 12 09:09:00 {name  = "Polder 1-1 | Sandwich", ucid = "9bb6bb900f8495eb61e14b3168a960f9", ip = "84.26.249.85:52337", id = 3} said "affirm, monitoring on 305 and got 124.5 for the carrier" to all
CHAT: Jul 12 09:10:00 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "oh weird, its only showing myself on 305" to all
CHAT: Jul 12 09:10:19 {name  = "Polder 1-1 | Sandwich", ucid = "9bb6bb900f8495eb61e14b3168a960f9", ip = "84.26.249.85:52337", id = 3} said "i saw you on but then it dissapeared lol" to all
CHAT: Jul 12 09:13:16 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "1 wire" to all
CHAT: Jul 12 09:13:26 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "nice centerline tho!" to all
CHAT: Jul 12 09:24:42 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "-admin alert Current SRS common Freq = 305.00" to all (output suppressed by Slmod)
CHAT: Jul 12 09:24:43 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 09:24:43 {name  = "Polder 1-1 | Sandwich", ucid = "9bb6bb900f8495eb61e14b3168a960f9", ip = "84.26.249.85:52337", id = 3} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 09:24:43 {name  = "Gypsy 214 | GC", ucid = "3a89e77851e77cbfbedc092760d08995", ip = "216.232.169.221:7469", id = 4} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 09:24:43 {name  = "Buck", ucid = "eaf08c492fc2e60ff4363427a2fc2b4a", ip = "185.254.86.3:60165", id = 5} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 09:24:43 {name  = "Vulture", ucid = "76b42cdc544a48d1da8892e6aa281ae9", ip = "83.233.133.56:4354", id = 6} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 09:24:45 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "Current SRS common Freq = 305.00" to all
CHAT: Jul 12 09:24:45 {name  = "Polder 1-1 | Sandwich", ucid = "9bb6bb900f8495eb61e14b3168a960f9", ip = "84.26.249.85:52337", id = 3} said "Current SRS common Freq = 305.00" to all
CHAT: Jul 12 09:24:45 {name  = "Gypsy 214 | GC", ucid = "3a89e77851e77cbfbedc092760d08995", ip = "216.232.169.221:7469", id = 4} said "Current SRS common Freq = 305.00" to all
CHAT: Jul 12 09:24:45 {name  = "Buck", ucid = "eaf08c492fc2e60ff4363427a2fc2b4a", ip = "185.254.86.3:60165", id = 5} said "Current SRS common Freq = 305.00" to all
CHAT: Jul 12 09:24:45 {name  = "Vulture", ucid = "76b42cdc544a48d1da8892e6aa281ae9", ip = "83.233.133.56:4354", id = 6} said "Current SRS common Freq = 305.00" to all
CHAT: Jul 12 09:25:00 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "oh its only the 4 of us RN hahaha" to all
CHAT: Jul 12 09:29:05 {name  = "Gypsy 214 | GC", ucid = "3a89e77851e77cbfbedc092760d08995", ip = "216.232.169.221:7469", id = 4} said "-motp" to all
CHAT: Jul 12 09:29:26 {name  = "Gypsy 214 | GC", ucid = "3a89e77851e77cbfbedc092760d08995", ip = "216.232.169.221:7469", id = 4} said "-motd" to all (output suppressed by Slmod)
CHAT: Jul 12 09:30:13 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "51.195.176.192:5007" to all
CHAT: Jul 12 09:30:22 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "srs freq" to all
CHAT: Jul 12 09:54:32 {name  = "Buck", ucid = "eaf08c492fc2e60ff4363427a2fc2b4a", ip = "185.254.86.3:60165", id = 5} said "squirrel, i'm flying wild weasel" to all
CHAT: Jul 12 09:55:04 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "sweet, us as well" to all
CHAT: Jul 12 09:55:13 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "myself, gc, and sadwich are all WW" to all
CHAT: Jul 12 09:55:55 {name  = "Buck", ucid = "eaf08c492fc2e60ff4363427a2fc2b4a", ip = "185.254.86.3:60165", id = 5} said "nice!" to all
CHAT: Jul 12 10:18:57 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "nice shack, systad" to all
CHAT: Jul 12 10:19:08 {name  = "Rogue-Reaper", ucid = "cedcf22fc8da42b9a3ca5a6d2dffb07d", ip = "70.179.192.195:51077", id = 14} said "hey all" to all
CHAT: Jul 12 10:19:16 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "sup rogue!" to all
CHAT: Jul 12 10:20:33 {name  = "Vodka 1-1 | Systad", ucid = "90face68be87a3bc467f0afb3fdec802", ip = "5.186.125.150:7466", id = 8} said "Thanks!" to all
CHAT: Jul 12 10:27:30 {name  = "Rogue-Reaper", ucid = "cedcf22fc8da42b9a3ca5a6d2dffb07d", ip = "70.179.192.195:51106", id = 14} said "chat seems to be messing up on me every time i use it\" to all
CHAT: Jul 12 10:42:53 {name  = "Rogue-Reaper", ucid = "cedcf22fc8da42b9a3ca5a6d2dffb07d", ip = "70.179.192.195:51106", id = 14} said "petrovich misses a lot..." to all
CHAT: Jul 12 10:43:21 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "lolol" to all
CHAT: Jul 12 10:43:52 {name  = "Rogue-Reaper", ucid = "cedcf22fc8da42b9a3ca5a6d2dffb07d", ip = "70.179.192.195:51106", id = 14} said "gotta be the vodka... didn't drink enough i guess lol" to all
CHAT: Jul 12 10:58:08 {name  = "GLAPostalService", ucid = "a657ef47311e6d1f50ae8cca9f111922", ip = "90.64.175.80:55779", id = 7} said "srs" to all
CHAT: Jul 12 10:58:12 {name  = "GLAPostalService", ucid = "a657ef47311e6d1f50ae8cca9f111922", ip = "90.64.175.80:55779", id = 7} said "-srs" to all
CHAT: Jul 12 10:58:24 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "i got you 1 sec GLAP" to all
CHAT: Jul 12 10:58:30 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "51.195.176.192:5007" to all
CHAT: Jul 12 10:58:40 {name  = "GLAPostalService", ucid = "a657ef47311e6d1f50ae8cca9f111922", ip = "90.64.175.80:55779", id = 7} said "thanks!" to all
CHAT: Jul 12 10:59:03 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "np! just figured out the briefing has it wrong, literally today." to all
CHAT: Jul 12 10:59:10 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "ill get it fixed, in the meantime just pasting it" to all
CHAT: Jul 12 11:03:43 {name  = "Vodka 1-1 | Systad", ucid = "90face68be87a3bc467f0afb3fdec802", ip = "5.186.125.150:7466", id = 8} said "whoops" to all
CHAT: Jul 12 11:03:57 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "-admin alert SRS FREQ = 305" to all (output suppressed by Slmod)
CHAT: Jul 12 11:03:58 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:03:58 {name  = "DoZ", ucid = "bb2833b206830167b90225ae598be330", ip = "62.217.186.78:9378", id = 3} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:03:58 {name  = "Vodka 1-1 | Systad", ucid = "90face68be87a3bc467f0afb3fdec802", ip = "5.186.125.150:7466", id = 8} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:03:58 {name  = "Anvil 1-1 | Maverick", ucid = "708499d03f33a5c21c73b3a4272982d8", ip = "115.66.18.2:49964", id = 9} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:03:58 {name  = "Hound 1-1", ucid = "527441691f44ce901f7165994d6afa4d", ip = "81.196.3.21:51874", id = 12} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:03:58 {name  = "Rogue-Reaper", ucid = "cedcf22fc8da42b9a3ca5a6d2dffb07d", ip = "70.179.192.195:51106", id = 14} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:04:00 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "SRS FREQ = 305" to all
CHAT: Jul 12 11:04:00 {name  = "DoZ", ucid = "bb2833b206830167b90225ae598be330", ip = "62.217.186.78:9378", id = 3} said "SRS FREQ = 305" to all
CHAT: Jul 12 11:04:00 {name  = "Vodka 1-1 | Systad", ucid = "90face68be87a3bc467f0afb3fdec802", ip = "5.186.125.150:7466", id = 8} said "SRS FREQ = 305" to all
CHAT: Jul 12 11:04:00 {name  = "Anvil 1-1 | Maverick", ucid = "708499d03f33a5c21c73b3a4272982d8", ip = "115.66.18.2:49964", id = 9} said "SRS FREQ = 305" to all
CHAT: Jul 12 11:04:00 {name  = "Hound 1-1", ucid = "527441691f44ce901f7165994d6afa4d", ip = "81.196.3.21:51874", id = 12} said "SRS FREQ = 305" to all
CHAT: Jul 12 11:04:00 {name  = "Rogue-Reaper", ucid = "cedcf22fc8da42b9a3ca5a6d2dffb07d", ip = "70.179.192.195:51106", id = 14} said "SRS FREQ = 305" to all
CHAT: Jul 12 11:29:48 {name  = "GLAPostalService", ucid = "a657ef47311e6d1f50ae8cca9f111922", ip = "90.64.175.80:64624", id = 6} said "Hello. anyone with SRS in
 hind?" to all
CHAT: Jul 12 11:44:27 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "-admin hound 1-1 get off the runway." to all
CHAT: Jul 12 11:44:43 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "-admin alert hound 1-1 no re arming on the runway" to all (output suppressed by Slmod)
CHAT: Jul 12 11:44:44 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:44:44 {name  = "andreyz", ucid = "b02ccfd745dce562c6af861f2834c54f", ip = "46.229.48.212:61041", id = 3} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:44:44 {name  = "Dr. King Schultz", ucid = "bf168f6ef3443bf852d5fddc9aa4f8fc", ip = "31.10.160.186:54521", id = 4} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:44:44 {name  = "GLAPostalService", ucid = "a657ef47311e6d1f50ae8cca9f111922", ip = "90.64.175.80:64624", id = 6} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:44:44 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50402", id = 7} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:44:44 {name  = "Vodka 1-1 | Systad", ucid = "90face68be87a3bc467f0afb3fdec802", ip = "5.186.125.150:7466", id = 8} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:44:44 {name  = "Anvil 1-1 | Maverick", ucid = "708499d03f33a5c21c73b3a4272982d8", ip = "115.66.18.2:49964", id = 9} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:44:44 {name  = "Hound 1-1", ucid = "527441691f44ce901f7165994d6afa4d", ip = "81.196.3.21:51874", id = 12} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:44:44 {name  = "Rogue-Reaper", ucid = "cedcf22fc8da42b9a3ca5a6d2dffb07d", ip = "70.179.192.195:51106", id = 14} said "Admin Alert Message From: [RODO]Omnom_Squirrel" to all
CHAT: Jul 12 11:44:46 {name  = "[RODO]Omnom_Squirrel", ucid = "b151f4963a4c52d3666addc10a1547b3", ip = "70.175.77.248:55620", id = 2} said "hound 1-1 no re arming on the runway" to all
CHAT: Jul 12 11:44:46 {name  = "andreyz", ucid = "b02ccfd745dce562c6af861f2834c54f", ip = "46.229.48.212:61041", id = 3} said "hound 1-1 no re arming on the runway" to all
CHAT: Jul 12 11:44:46 {name  = "Dr. King Schultz", ucid = "bf168f6ef3443bf852d5fddc9aa4f8fc", ip = "31.10.160.186:54521", id = 4} said "hound 1-1 no re arming on the runway" to all
CHAT: Jul 12 11:44:46 {name  = "GLAPostalService", ucid = "a657ef47311e6d1f50ae8cca9f111922", ip = "90.64.175.80:64624", id = 6} said "hound 1-1 no re arming on the runway" to all
CHAT: Jul 12 11:44:46 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50402", id = 7} said "hound 1-1 no re arming on the runway" to all
CHAT: Jul 12 11:44:46 {name  = "Vodka 1-1 | Systad", ucid = "90face68be87a3bc467f0afb3fdec802", ip = "5.186.125.150:7466", id = 8} said "hound 1-1 no re arming on the runway" to all
CHAT: Jul 12 11:44:46 {name  = "Anvil 1-1 | Maverick", ucid = "708499d03f33a5c21c73b3a4272982d8", ip = "115.66.18.2:49964", id = 9} said "hound 1-1 no re arming on the runway" to all
CHAT: Jul 12 11:44:46 {name  = "Hound 1-1", ucid = "527441691f44ce901f7165994d6afa4d", ip = "81.196.3.21:51874", id = 12} said "hound 1-1 no re arming on the runway" to all
CHAT: Jul 12 11:44:46 {name  = "Rogue-Reaper", ucid = "cedcf22fc8da42b9a3ca5a6d2dffb07d", ip = "70.179.192.195:51106", id = 14} said "hound 1-1 no re arming on the runway" to all
CHAT: Jul 12 14:46:21 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "anyone free to back me up need start taking theses bases out headin al quasar then hama in 5" to all
CHAT: Jul 12 14:58:39 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "Anyone know how to get to the high waypoints in the hornet???" to all
CHAT: Jul 12 14:58:47 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "it only goes to 15 doesn't it...." to all
CHAT: Jul 12 14:59:35 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "no just click button on middle screen tyop l;eft" to all
CHAT: Jul 12 14:59:51 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "2nd right" to all
CHAT: Jul 12 14:59:59 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "not left" to all
CHAT: Jul 12 15:00:07 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "im on 19 now" to all
CHAT: Jul 12 15:04:57 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "well im on hsi, top second right is mark point which we LOVE, but isn't the answer here.....  am i" to all
CHAT: Jul 12 15:05:00 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "in the wrong place?" to all
CHAT: Jul 12 15:05:48 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "bottom middle screen" to all
CHAT: Jul 12 15:06:10 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "top isa wpt 2nd is number" to all
CHAT: Jul 12 15:07:03 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "you got it?" to all
CHAT: Jul 12 15:09:54 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "you sorted it beeray?" to all
CHAT: Jul 12 15:10:06 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "SSSSNo, but thanks anyway," to all
CHAT: Jul 12 15:10:18 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "plugging in coords for the SA2 site and the CLAMer.....my new fav toy" to all
CHAT: Jul 12 15:10:21 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "5" to all
CHAT: Jul 12 15:10:35 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "lol" to all
CHAT: Jul 12 15:10:55 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "hell of a range" to all
CHAT: Jul 12 15:11:27 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "they DO get shot down a lot though." to all
CHAT: Jul 12 15:11:37 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "very high maintanance combared to jsow!!!" to all
CHAT: Jul 12 15:11:53 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "you can set waypoint to avoid sams" to all
CHAT: Jul 12 15:12:41 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "yes agree" to all
CHAT: Jul 12 15:13:02 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "thats what im doing, BUT - - - if there's a sam at the site....." to all
CHAT: Jul 12 15:15:56 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:50961", id = 10} said "yes all about correct weapon for job at 3million each ill use something else  lol" to all
CHAT: Jul 12 15:19:44 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:56096", id = 7} said "agm 1 now turning in :-)" to all
CHAT: Jul 12 15:34:07 {name  = "Trancers", ucid = "3a270217db721480dd859e572db682a1", ip = "46.59.158.36:64493", id = 2} said "@Champ45 Nice Hits :-)" to all
CHAT: Jul 12 15:34:20 {name  = "Trancers", ucid = "3a270217db721480dd859e572db682a1", ip = "46.59.158.36:64493", id = 2} said "With 88 no Chance!" to all
CHAT: Jul 12 16:53:07 {name  = "=JSTR= Iceman", ucid = "c11be31d88d2b2d953ec0cc39b2985b4", ip = "67.2.83.11:51168", id = 13} said "nice Snow" to all
CHAT: Jul 12 16:53:30 {name  = "=JSTR= Iceman", ucid = "c11be31d88d2b2d953ec0cc39b2985b4", ip = "67.2.83.11:51168", id = 13} said "Snow, Su33 on your six" to all
CHAT: Jul 12 17:04:20 {name  = "[VTAF] Guerra", ucid = "321f5ab1d11e89d76f7ebc58053dc080", ip = "24.133.238.248:22057", id = 8} said "lol" to all
CHAT: Jul 12 17:05:00 {name  = "[VTAF] Guerra", ucid = "321f5ab1d11e89d76f7ebc58053dc080", ip = "24.133.238.248:22057", id = 8} said "maybe he thought that they were its ammo :D" to all
CHAT: Jul 12 17:13:32 {name  = "[VTAF] Guerra", ucid = "321f5ab1d11e89d76f7ebc58053dc080", ip = "24.133.238.248:22057", id = 8} said "why dont you turn on data link guys" to all
CHAT: Jul 12 17:30:43 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "tali help" to all
CHAT: Jul 12 17:30:49 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "no missiles" to all
CHAT: Jul 12 17:31:39 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "me too" to all
CHAT: Jul 12 17:32:11 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "anyway u safe now" to all
CHAT: Jul 12 17:32:25 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said ";D" to all
CHAT: Jul 12 17:32:55 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "thank you, i couldn't do anything because i'm low on fuel too" to all
CHAT: Jul 12 17:33:17 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "nvm" to all
CHAT: Jul 12 17:37:02 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "wait for ur rearm" to all
CHAT: Jul 12 17:37:29 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "ok" to all
CHAT: Jul 12 17:37:31 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "then hunting again X
D" to all
CHAT: Jul 12 17:37:52 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "holy cow" to all
CHAT: Jul 12 17:37:57 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "we are surrounded" to all
CHAT: Jul 12 17:38:06 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "yeah" to all
CHAT: Jul 12 17:38:39 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "su30  the most dangerous" to all
CHAT: Jul 12 17:38:53 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "mig 25 too" to all
CHAT: Jul 12 17:39:05 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "its fast" to all
CHAT: Jul 12 17:39:36 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "r40t are strong and that plane can resist a hit sometimes" to all
CHAT: Jul 12 17:40:09 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "true ly awful" to all
CHAT: Jul 12 17:41:22 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "you can taxi" to all
CHAT: Jul 12 17:41:36 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "i will cimb high first" to all
CHAT: Jul 12 17:41:46 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "ok" to all
CHAT: Jul 12 17:46:52 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "on you" to all
CHAT: Jul 12 17:47:22 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "30 on nor
th" to all
CHAT: Jul 12 17:48:09 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "100 another one" to all
CHAT: Jul 12 17:48:38 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "5
0 nm" to all
CHAT: Jul 12 17:49:03 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "hes high" to all
CHAT: Jul 12 17:49:14 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "go 20000ft" to all
CHAT: Jul 12 17:51:03 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "mig 25 12
0 for 50nm hot ,fast" to all
CHAT: Jul 12 17:51:04 {name  = "angel_9836", ucid = "fb1e43a31f0aa0c2d697dc802f22e9b2", ip = "151.45.167.228:64608", id = 2} said "gone" to all
CHAT: Jul 12 17:52:39 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "bravo. f4 at 30000 090" to all
CHAT: Jul 12 17:53:56 {name  = "Tali", ucid = "2eb19cbdeda892415cb5ab2049b20a90", ip = "47.91.93.0:61621", id = 4} said "nc , 
turn back a bit you are too deep inside" to all
